X,Y,Z
139,20,12.493760131614
139,21,12.681384181908346
139,22,13.065812321332404
139,23,12.307594703081305
139,24,12.262973479602776
139,25,11.619180224044783
139,26,12.947948412374176
139,27,13.172632455985454
139,28,12.891881432659964
139,29,12.829693944874597
139,30,12.331943129607989
139,31,12.35041922091528
139,32,13.435583773331247
139,33,12.97127531946977
139,34,12.74054753878809
139,35,12.495594928776653
139,36,12.116717823203201
139,37,12.214326047776128
139,38,12.687094844221932
139,39,12.452253595167818
139,40,13.304871062505217
139,41,12.987310251463503
139,42,12.556223307849448
139,43,12.303812138155797
139,44,11.995938784564807
139,45,13.224897850404083
139,46,12.590811936585432
139,47,12.425675818595026
139,48,13.441655811522725
139,49,12.532881571514606
139,50,12.59094229103907
139,51,11.78767786217127
148,18,12.737159555434868
148,19,12.951897884250126
148,20,12.76205122049999
148,21,12.055838242023167
100,21,13.421532391346338
148,22,12.84305034399348
100,22,11.369028535094934
148,23,12.621412887761856
100,23,11.289281861416084
148,24,12.434825064739643
100,24,12.476522312476538
148,25,12.648632281408805
100,25,12.755957599737428
148,26,12.885515349491849
100,26,12.939795936971604
148,27,12.801900994105532
100,27,12.976258670795874
148,28,13.230527199571267
100,28,11.755098026712693
148,29,13.254611848743302
100,29,11.721482425920332
148,30,12.52602790758907
100,30,12.773424570548157
148,31,13.645137777957187
100,31,13.011139586433748
148,32,13.077102584734408
100,32,13.223241717707188
148,33,12.890301450074046
100,33,12.393318780053203
148,34,12.265676261534768
100,34,13.018573708551392
148,35,12.429352466672999
100,35,11.994484491870425
148,36,13.049430615876394
100,36,12.57012531564593
148,37,12.461169044647178
100,37,12.541036527012592
148,38,11.852730634107308
100,38,12.5501992127029
148,39,11.877211848584553
148,40,12.461233162831412
148,41,13.05431941403854
148,42,12.968083148940952
100,42,12.539828546359102
148,43,13.043451759510766
100,43,12.902891944602082
148,44,12.53423741806787
100,44,13.131703042828153
148,45,12.680908926539344
100,45,12.501770871653287
148,46,11.506915237995507
100,46,11.310525164327759
148,47,13.0997597446034
100,47,11.691955906669172
148,48,13.407183928576194
100,48,12.948072497188747
148,49,12.904084201186764
100,49,12.75401376569205
148,50,12.713377271892012
100,50,12.74487528141185
148,51,12.090652850119273
148,52,11.935264851759163
148,53,12.719001071916656
148,54,13.208402643119404
148,55,12.629553363311574
148,56,12.703901167979964
148,57,12.510121384807325
148,58,11.72063598155882
148,59,13.46018359386015
148,62,12.990397338964353
148,63,13.025218317851124
148,64,12.774030105078808
148,65,12.908331128585894
157,20,13.55839698772327
157,21,12.874861609805894
157,22,13.162735909930698
103,20,13.341167561496809
157,23,13.176621665930348
103,21,12.529485260459618
157,24,13.260802725925247
103,22,12.845769474171476
157,25,13.07190731520696
103,23,12.899154005022899
157,26,13.193597799797272
103,24,13.266578561466568
157,27,12.996479258154285
103,25,12.71229238782567
157,28,12.830301712572707
103,26,13.16543127183525
157,29,12.884721312683887
157,30,12.78710796772391
157,31,13.163136806653513
157,32,12.635381856579814
115,24,12.93601933804135
157,33,12.285066852939527
115,25,12.888060797591342
157,34,12.276776728806372
115,26,12.641933603678028
157,35,11.93962702864041
115,27,12.53124160418784
157,36,12.596470881090134
115,28,12.794652969472699
157,37,12.841034880665848
115,29,13.009290029591147
157,38,13.014280959588163
115,30,12.435994936943509
157,39,13.00403840200406
115,31,12.600712565579204
157,40,12.572118221696439
115,32,12.030138525290258
157,41,13.68137413161831
115,33,11.733434781483004
157,42,13.13790173297792
115,34,13.144748184480035
157,43,13.322049193136934
115,35,13.112876614221493
157,44,12.487962033364129
115,36,13.408404469070552
157,45,12.666661474865965
115,37,12.209046119617371
157,46,11.48721734018723
115,38,11.962971134537158
157,47,12.140262463391178
115,39,12.07288985590261
157,48,12.567011314478664
115,40,12.996846362752915
157,49,12.32783643858288
115,41,12.681912293198561
157,50,12.839111476928036
115,42,12.44572588253434
157,51,12.283170064661594
115,43,13.075213546698409
157,52,12.706625557043541
157,53,13.297554169119145
157,54,12.37857538408592
157,67,13.371389909295166
157,68,12.425128670655631
157,69,12.180483008235855
157,70,12.384300862725372
115,83,12.519784094317545
157,71,12.20705988875806
115,84,12.213750892418382
157,72,12.503102163598063
157,73,12.499232925748682
202,64,13.557078861214153
202,65,12.447886925796837
202,66,13.07078757258802
202,67,12.04136829418916
202,82,12.795766766830459
202,83,13.464576175002323
202,84,13.091391137003122
202,85,13.299303396330872
202,86,12.943002615689801
202,87,12.910981692739709
202,88,12.728830632837843
202,89,13.162965467600916
202,90,12.793435026948556
202,91,12.942152894283822
202,92,13.162999266136296
202,93,12.642453715931648
202,94,12.508747595730663
202,95,12.544091435793845
202,96,12.792813523830885
202,97,12.103004161262417
202,98,13.049020299702915
202,99,13.068914651068619
202,100,13.170346246659431
202,101,13.125587548365887
202,102,12.53646811776894
202,103,12.219150539133574
202,104,12.096275957412013
202,105,12.302933809353485
202,106,12.563237643712004
202,107,12.684866829440436
202,108,12.348358870283464
202,109,12.267003663668488
202,110,12.912630980405917
202,111,12.02799370245223
202,112,13.04061744313176
202,113,12.435170431613574
202,114,11.468878436517981
202,115,11.032091066239287
202,116,12.180601007965697
202,117,12.418154334605193
202,118,12.1165034347245
202,119,12.943743596349112
202,120,13.012351495046385
103,27,13.039019150788029
103,28,12.89064229012133
103,29,13.42756283076124
103,30,12.247108637903208
103,31,13.091503421138285
103,32,13.353829235441706
103,33,12.07116242861868
103,34,13.066626349376026
103,35,12.955829053094671
103,36,12.828876976206427
103,37,12.630863239027892
103,38,12.264852567306626
103,39,12.735326896809712
103,40,12.504217860450954
103,41,11.788927052194827
103,42,11.812119318331318
103,43,12.210555734301238
103,44,12.879255833203725
103,45,11.600033651213103
103,46,12.557711300830757
103,47,13.301998213213562
103,48,13.308450022053604
103,49,12.347159238719106
103,50,12.701578771642854
103,51,13.1849568184547
103,52,11.780924081795051
106,20,12.602274977657709
106,21,12.236740491028579
106,22,12.722689749000448
106,23,12.348712579313228
106,24,12.395564215653247
106,25,11.974790489733385
106,26,12.649224658207283
106,27,12.19737266668775
106,28,12.922757339932657
106,29,12.661249726030231
106,30,12.911727426136409
106,31,12.399655225212975
106,32,11.413027367032491
106,33,11.847270057747
106,34,12.706616034159344
106,35,12.252020546012103
106,36,13.040440796309893
106,37,12.640768522708026
106,38,12.117442625732057
106,39,12.672889618417324
106,40,13.117885542462293
106,41,12.601436254321422
106,42,12.70215646605993
106,43,12.533366890319083
106,44,13.010314026064108
106,45,12.139401103276237
106,46,13.143813330699048
106,47,12.568775183736715
106,48,12.989255794443618
106,49,12.34075825677491
106,50,13.21110542166092
106,51,13.11489691999102
106,52,12.390549041179861
106,53,11.91198088682962
106,54,12.832194683521834
160,22,13.152203668237892
160,23,13.298929952017803
160,24,12.556043665037201
160,25,12.979366598654174
160,26,12.782787956879439
160,27,12.985689686210135
160,28,13.137341477368878
160,29,13.008130845887607
160,30,13.175514228089483
160,31,12.967004873592458
160,32,12.83012453116016
160,33,12.265966114930531
160,34,12.942548922267155
160,35,12.702734794340888
160,36,12.928938585441733
160,37,13.194445661802456
160,38,13.469748752731649
160,39,13.688521159314805
160,40,13.488497873980926
160,41,11.892075636641344
160,42,12.69487390570216
160,43,13.123314573951792
160,44,12.510564759900936
160,45,12.77147796086267
160,46,11.496413973386943
160,47,13.354641425402232
160,48,12.847998209021961
160,49,11.750410518811869
160,50,12.84226807646476
160,51,12.629983560860076
160,52,12.688549006350405
160,53,12.602450082309938
160,54,12.60193943915342
160,55,12.890350114468204
160,56,13.13912310252512
160,57,13.01780041962312
160,58,12.513865151010785
160,59,12.443812972919753
85,38,12.47491956985369
85,42,11.801085387405882
85,43,11.842873819547926
85,44,12.414438794779226
85,45,12.786343301872959
85,46,13.854611619882624
85,47,13.209827666549938
85,48,12.37419013443425
85,49,12.421646251675538
85,50,13.081942640390473
88,24,13.444491598874043
88,25,13.519032467719315
121,33,13.292712645334749
121,34,13.14262826689952
121,35,13.061032021595329
121,36,12.98088952008541
121,37,13.208332406287976
121,38,12.730706873524078
121,39,12.392928234797017
121,40,12.456707113457638
121,41,12.334770417023417
121,42,12.656823181966718
211,113,13.015759355215799
211,114,12.80416176631819
211,117,13.090789074872973
211,118,13.30690098330196
211,119,13.09600695363527
211,120,12.533582033723375
211,121,12.809754039374027
211,122,13.625352100276702
211,123,12.835791413590506
211,124,12.421342787780963
211,125,12.308745107866798
211,126,11.608399969263045
211,127,13.010391206210613
211,128,13.213352225661426
124,29,12.996069450058345
124,30,12.712534832390242
124,31,12.347910668940296
124,32,12.955978678194182
124,33,12.517930611611128
124,34,12.796131896456417
124,35,12.729639194070003
124,36,12.372330898020161
124,37,13.11573629224985
124,38,13.175854916922106
214,84,13.519281930838948
214,85,13.370159041858388
214,86,13.262972928928699
214,87,13.452731656808092
214,88,13.52351643231648
214,89,12.881917081406671
214,90,13.35990089239425
214,91,13.580168354060497
214,92,13.226126435550496
214,93,13.28471394438322
214,94,12.92068491377564
214,95,13.263904553596293
214,97,12.726761902493385
214,98,13.613540191644043
214,99,12.987044680040627
112,23,12.617386590704431
112,24,11.65301820722341
112,25,12.469161607580043
112,26,13.210193666974257
112,27,12.956101398032496
112,28,13.294155597066576
112,29,13.281000593143736
112,30,12.478825075545402
112,31,12.404110806420833
112,32,12.727161875274781
112,33,13.340834658156613
112,34,13.643662241571278
112,35,13.29607263574681
112,36,13.612334694157271
112,37,12.665705129805055
112,38,12.386322367296097
112,39,12.74607526696335
112,40,12.761509683357675
112,41,12.36034608413173
112,42,12.678618164250022
112,43,13.13837003240843
112,44,12.943732730496043
112,45,12.936936557177887
112,46,13.175444008746762
112,47,11.480575395564616
112,48,12.775546801929737
112,83,12.87818789132303
112,84,13.228984838056588
112,85,12.013940641191882
112,86,13.122384666713232
112,87,13.404218058833019
112,88,12.707270372094108
112,89,13.50876672327588
190,109,13.095574392868471
190,110,13.535109972376091
190,111,12.77809490804325
193,65,12.72536750548343
193,66,12.907637009160869
193,78,12.919727511052272
193,79,13.086497957398889
193,80,12.266535378273899
193,81,12.126989115159684
193,82,12.333458869333567
193,83,12.55282768003586
193,84,13.140028413349865
193,85,11.792784067490091
193,86,11.50539505201602
193,87,11.766512628370439
193,88,11.685156940342322
193,89,11.57096179656296
193,90,11.479149755238051
193,91,12.07347104599536
193,92,11.890627098655397
160,62,12.59198350365436
160,63,12.44295373314739
160,64,12.400091917843243
160,65,13.243218877602658
160,66,13.128985087540057
160,67,11.961930891968217
160,68,12.748385067630807
160,69,12.8874341463437
160,70,12.353678707304853
160,71,13.193612846991957
160,72,13.351682966914542
163,26,12.938166450476743
163,27,12.894992069788955
163,28,12.554291472787993
163,29,13.2325203533501
163,30,12.349801259288267
163,31,12.543002179395653
163,32,12.956733347093383
163,33,12.286031133313509
163,34,12.871677488820765
163,35,12.648183154630473
163,36,11.974938058443085
130,43,12.92264555437175
130,44,12.978410277244821
130,45,13.105117096156185
130,46,12.832487516425733
130,47,13.375174351046752
130,48,13.506884163387223
130,49,13.374778450645078
166,31,12.880795163803864
166,32,12.551490243771491
166,33,12.865175049057658
166,34,13.143026923114249
166,35,13.124870714864421
166,36,13.088091378266773
166,37,12.61559612779495
166,38,11.760018481536827
166,39,12.636757042289167
166,40,13.026986393243094
166,41,13.482847321815838
133,29,13.140869252004917
166,42,13.415166913914947
133,30,13.067065739396702
166,43,13.407415647730543
133,31,13.449968489267837
166,44,13.56455827647322
133,32,12.937871866130118
166,45,12.595492320186445
133,33,13.40072594539056
166,46,13.021436204352074
133,34,12.620040228866996
166,47,13.050374009560333
133,35,12.856949502283909
166,48,13.398852081031995
133,36,11.970744650670177
166,49,13.199964190033661
133,37,12.744104416811211
166,50,12.821449260790333
133,38,12.892172069771622
166,51,12.975849641641574
133,39,13.17709851223963
166,52,13.315448682072885
133,40,13.465355549733614
166,53,12.373127294240188
133,41,12.284164539907994
166,54,11.900163114083634
133,42,13.322871781387327
166,55,13.212640650528797
166,56,12.674165325987474
166,57,12.131337835349456
166,69,12.646633901192534
166,70,11.377193782213629
166,71,12.743359257291381
166,72,12.668774506080304
166,73,13.071266733617719
166,74,12.870712006629027
166,75,12.720536760656815
166,76,12.935651384086949
166,77,13.122043939914997
166,78,13.18064689779936
43,53,12.646456646882529
43,54,13.230981500862466
43,55,13.025246679201148
43,56,12.474816286415548
43,57,13.471937767608935
43,58,13.343642234909494
43,59,12.098750505819154
43,60,12.41311249686348
43,61,12.154686645003887
43,62,12.089368753593568
43,63,12.120144167752876
43,64,11.98944051351829
43,65,13.54687934098138
43,66,13.371881622173102
43,67,13.165315227327685
88,47,13.168460978546529
43,68,12.582217722113397
88,48,12.783989412146374
43,69,12.622099689505857
88,49,12.608526090842586
43,70,12.711125519117058
43,71,13.418771243050998
43,72,13.044122554599952
43,73,12.547238205599152
43,74,12.968282577808019
43,75,12.888613692438975
43,76,11.996203872323994
43,77,11.900154374182298
43,78,12.705358070082829
43,79,12.059187250466705
43,80,12.090333802228368
43,81,11.949870227535424
43,82,11.694539688914862
43,83,11.694089512356374
43,84,12.079699858346121
43,85,12.827040137577416
43,86,13.440143577041756
43,87,13.147324133659996
91,23,13.109391456095942
91,24,13.315068140708119
91,25,12.970101143328522
91,26,11.772871425663713
91,27,12.298169560427626
91,28,13.028974774356659
91,29,12.763137785561023
91,30,11.92811508058705
91,32,12.919249229112905
91,48,12.876548194707715
91,49,12.991539489657656
46,49,12.686707585115368
46,50,11.870508376967532
46,51,12.52106044693855
46,52,12.455748833884172
46,53,12.412282058866737
46,54,12.818262463897582
46,55,13.053320785034316
46,56,12.835402838834847
118,23,12.369546676590666
118,24,12.476645657000963
118,25,13.642810823668018
118,26,12.494521554596282
118,27,13.066885265679721
118,28,11.797696419269975
118,29,12.651646472768837
118,30,12.691067339763022
118,31,12.288113864902549
118,32,13.008192636351959
118,33,13.231070434934269
118,34,13.465828085973348
118,35,13.33513914320973
118,36,12.304503022815362
118,37,12.181274603739228
118,38,12.971170738357332
118,39,12.723471055808423
118,40,12.327371818982705
118,41,12.195032008276735
118,42,11.687265549069368
121,18,12.675237641422878
121,19,12.411347663737862
121,20,12.649334994508694
121,21,12.80809208668816
121,24,13.274432944727717
121,25,12.936065842763142
121,26,11.837131809540326
121,27,12.876386380164904
121,28,13.138482898816726
121,29,12.665285293938103
121,30,12.198272161662869
121,31,13.00819019468445
121,32,13.076413839504463
139,52,12.495939431273715
139,53,12.447705314752005
139,54,12.768802363848184
142,19,13.380530951921086
142,20,12.506587795960739
142,21,11.96332404800818
142,22,12.526178327383246
142,23,12.456070360996373
142,24,12.070272486742926
142,25,13.028850123884137
142,26,13.092236682235573
142,27,12.46816057987208
142,28,12.777034008560292
142,29,12.7731993817449
142,30,13.096082223956838
142,31,12.812919100819057
142,32,12.549888912049155
142,33,12.212809937263122
142,34,12.27809599807353
142,35,12.786691614861695
142,36,12.762769489795327
142,37,11.873864756559449
142,38,12.271353559702206
142,39,12.25402739537801
142,40,12.835223736402941
142,41,12.240965230806015
142,42,12.999492188957213
142,43,12.701847501103895
142,44,12.125435355260175
142,45,12.629904166241257
142,46,12.53770600063725
142,47,12.29720210566062
142,48,12.511113412595304
142,49,13.35455358933965
142,50,12.84973156714631
142,51,13.101350236485438
142,52,13.32833711055166
142,53,12.725070521861333
142,54,12.482778353964997
142,55,11.8692577333048
142,56,12.155690935597118
142,57,12.337913700865812
142,58,12.545119114786852
25,92,12.797645829255565
25,93,13.402640586089532
25,94,13.600315331104829
25,95,12.992010748581144
25,96,12.381724061096413
25,97,12.68672451284462
25,98,12.045392545499224
25,99,12.494921577134317
25,100,12.796814097376355
25,101,12.414906677423744
25,102,12.90688379950046
25,103,12.709997084605556
25,104,12.65761563961167
25,105,12.872870324672359
25,106,12.872926288745198
25,107,11.39250504810554
25,108,10.690365997752577
25,109,11.06349801676858
25,110,12.935922522126422
25,111,13.279730716840497
25,112,13.244006805690242
25,113,12.378725927435159
25,114,12.80707450297557
25,115,13.00195405905423
25,116,13.26537262623448
25,117,13.430245617672952
25,118,13.036701569428072
25,119,12.54682014183934
25,120,12.341871793626868
25,121,12.900320842673654
25,122,12.617340758846469
25,123,13.277779995984208
25,124,11.641611458807457
25,125,12.125984220614924
196,81,12.380410864032687
196,82,12.343869918747561
196,83,12.250109521403502
196,84,12.283401938152885
196,85,12.005150433268476
196,86,11.865753409012079
196,87,11.545207722756082
196,88,12.480442159746165
196,89,12.942591435936519
196,90,12.104891571362083
196,91,13.030715234942244
196,92,12.93185443571918
196,93,13.068410065955016
196,94,11.540336066865367
196,95,12.743183610050963
196,96,12.280487540340847
196,97,12.347263095711606
196,98,12.082676453639472
196,99,12.87530661311959
196,100,12.042047794628363
196,101,11.844760512375995
196,102,12.476098387058098
196,103,12.526459374923363
196,104,11.862410988144132
196,105,11.38543501686087
196,106,11.808096520855687
196,107,13.283544402051746
196,108,12.86434298740295
196,109,13.119785111294702
196,110,12.86569374476177
196,111,13.016506096295913
196,112,12.572612418914659
196,113,12.45766247676996
196,114,12.925247952819944
196,115,12.95872435038326
196,116,12.674985096929456
196,117,12.339079585491731
196,118,11.680370611006827
196,119,12.627132377916618
199,59,13.160529161072812
199,60,13.480563972015576
199,61,12.174223858608421
199,62,12.379900584033924
199,63,11.945839176755753
199,64,11.95616526914108
199,65,12.433565348027713
172,71,12.740437011709004
172,72,12.74038863965538
172,73,13.264426518111081
172,74,13.329983847688354
172,75,13.16389859664045
172,76,12.991695482112034
172,77,12.841517547249392
172,78,12.842532956120634
172,79,13.37103354505313
172,80,13.53510010637906
172,81,14.074061954906961
172,82,13.705011781279046
175,37,13.026732375591589
175,38,12.463137332872154
175,39,12.128317742222233
175,40,12.046744636185865
175,41,11.945656007483175
175,42,12.639171771629123
175,43,12.949461934901574
175,44,12.79791388079651
175,45,12.972228945338324
175,46,12.944198088118208
175,47,12.58958831776486
175,48,13.224035542847943
175,49,12.957342283866483
175,50,12.827981840922536
175,51,12.87280753355328
175,52,12.713628252941202
175,53,12.602056942105081
175,54,12.39301952454787
175,55,12.30164223905906
175,56,12.569776491397821
175,57,12.757093830858707
175,58,13.324196636096804
175,59,11.920604024702788
175,60,11.674177294749123
175,61,13.04359893940151
175,62,13.523280488788856
175,64,12.985143702739771
175,65,13.272502409750903
175,66,13.346973679868917
175,67,13.403909868778722
175,68,13.104018957025149
175,69,11.92470293499895
175,70,12.989837318617822
175,71,12.705361919124764
175,72,13.071545258237272
169,75,13.514399068397148
169,76,13.06092599001011
169,77,13.41526329047111
169,78,13.759597470789313
169,79,13.013168384958949
169,80,13.298230126725645
169,81,13.042265899201933
169,82,13.055115494809632
169,83,13.009244205965633
172,35,13.010952420615117
172,36,13.090707693806714
172,37,13.121151226878414
172,38,13.309598483571946
172,39,13.04086185232362
172,40,12.724290516947569
172,41,12.66715525202773
172,42,12.805920516410621
172,43,11.718670857424998
172,44,11.778430139956258
172,45,13.175415484843484
172,46,13.299539784692996
172,47,13.09405424067616
172,48,12.660506133641027
172,49,13.107986807869064
172,50,13.116745395279565
172,51,12.967167035077948
172,52,12.889945354723908
172,53,12.49250782750318
172,54,12.923090719653434
172,55,12.985671925776957
172,56,13.40867688233637
172,57,12.82710257291973
172,69,12.118946784129344
172,70,13.09170304856208
145,18,12.584102041029597
145,19,12.938614417669061
145,20,13.028674108814545
145,21,13.066745804803599
145,22,12.231191687706247
145,23,13.201461204906149
145,24,12.526258038493761
145,25,12.344294275779227
145,26,12.654525039843715
145,27,12.139833823131951
145,28,13.039533324551686
145,29,13.218971039228023
145,30,13.379518908361769
145,31,12.93659135752578
145,32,13.713314896928853
145,33,13.245098899169408
145,34,12.627649347136693
145,35,12.663535276769645
145,36,12.480497617235658
145,37,12.826365337676444
145,38,12.20753360196808
145,39,12.36839153767066
145,40,12.711255144499054
145,41,12.838711835381424
145,42,12.381617153162098
145,43,12.400607204359947
145,44,12.82573220339577
145,45,12.621099043381804
145,46,12.970622378490127
145,47,12.953879601025081
145,48,12.437579046276777
145,49,12.755579312753571
145,50,12.359862210489409
145,51,13.018216501581351
145,52,13.071394163091217
145,53,12.373692166247984
145,54,13.159294267652463
145,55,12.607517090958883
145,56,12.528011396648429
145,57,12.630939501920318
145,58,12.375418668726345
145,59,12.142504858278166
145,60,12.629134491623367
145,61,12.439964883527143
154,35,12.487632712407194
154,36,12.935428678603984
154,37,13.321552042970941
154,38,12.542353511950713
154,39,12.439237414860024
154,40,13.192023822480504
154,41,12.806536562535523
154,42,12.983357144259164
154,43,12.252440416213327
154,44,12.126781336537183
154,45,12.872894134615354
154,46,12.956647888625945
154,47,11.749533799951836
154,48,12.954010344617584
154,49,13.310000194381427
154,50,13.334155369653546
154,51,12.708581995152318
154,52,12.873160723133704
154,53,13.263411429416115
154,68,13.40788995372943
154,69,13.217514403863946
154,70,13.779304609767571
154,71,12.703986346176446
154,72,12.935544371663887
154,73,12.016002357740797
154,74,11.692183937187238
154,75,12.784395021006398
166,83,13.364179463211004
166,84,13.788884451402748
166,85,13.423708742622091
166,86,13.1913287253456
169,32,12.661320048198183
169,33,13.154525489426756
169,34,12.638069242913794
169,35,12.963911234840836
169,36,12.900366121128618
169,37,13.259235190464489
169,38,13.79641563276021
169,39,12.4386857416703
169,40,11.704489531852985
169,41,12.498798920006013
169,42,12.510009706504812
169,43,12.87258519624095
169,44,12.624701236191223
169,45,13.483487749971346
169,46,13.622388665416786
169,47,13.63980422876689
169,48,13.386482710932391
169,49,13.13123420406705
169,50,13.180834876244871
169,51,12.259879334609206
169,52,12.397702487361817
169,53,12.475338592453802
169,54,12.19987664453942
169,55,12.285882958484112
169,56,13.734656131201014
169,70,13.004729772673576
169,71,12.77331987558531
169,72,12.79733863946629
169,73,13.262094812921388
169,74,13.04351076791212
124,39,13.574082867615806
124,40,12.586482598306215
124,41,12.488018755615853
124,42,12.953531509696667
124,43,12.70161375418802
127,30,12.134385525414942
127,31,12.156122634974311
127,32,12.694547125392923
127,33,12.89745541988896
127,34,12.987403915420522
127,35,12.164845562683238
127,36,13.025872227902466
127,37,12.717721753511835
127,38,13.11524467219399
127,39,11.357376217347065
127,40,12.542214024043185
127,41,12.170404564838629
127,42,12.44947808746974
127,43,12.70274294051987
127,44,12.627084790067531
127,45,12.534084574158205
127,46,12.50616612841834
127,47,12.856219067628667
127,48,13.1833461934485
184,43,13.640382708417771
184,44,13.357331956729515
184,45,13.463183846570148
184,46,12.813383987479263
184,47,12.495305059560797
184,48,12.317734143187762
184,49,13.250544588457412
184,50,13.017781884198127
184,51,13.066383438513798
184,52,12.454045363652867
184,53,12.914583298098856
184,54,13.445569899137231
184,55,13.506703207095246
184,56,12.951583746963529
184,57,12.406992369378406
184,58,12.722829316548946
184,59,12.484178322663581
184,60,13.298592495575654
184,61,11.473543572702804
184,62,12.787961579340596
184,63,13.439840801623813
184,64,12.884652297858157
184,65,12.832664538657419
184,66,12.628992864559033
184,67,13.01004255709713
184,68,13.27039023871391
184,69,13.15915614968931
184,70,13.514961519602142
184,71,13.550504998724666
184,73,12.954548814387703
184,74,13.273664185985742
184,75,12.875655592524065
184,76,13.125870708002843
184,77,13.264290805784269
184,78,13.25394788601867
184,79,13.289299123212889
184,80,12.526222781954326
184,81,13.006614082802662
130,30,12.61796118547488
130,31,12.767997045147299
130,32,11.979153248228846
130,33,12.791911798772963
130,34,12.356932087414254
130,35,11.366146858577341
130,36,11.78541303147948
130,37,11.61737346382527
130,38,11.639128584745395
130,39,12.768908268186083
130,40,11.604858810571983
130,41,13.262219656919486
130,42,12.985322699109732
163,37,12.487585865249699
163,38,12.670190995204122
163,39,13.195849995033212
163,40,12.516277661472225
163,41,12.163377955619996
163,42,12.647154325106088
163,43,12.560910571427408
163,44,12.973342477279191
163,45,12.40804377169226
163,46,12.801962692349719
163,47,13.043216152821376
163,48,13.107118097911052
163,49,12.26951922540661
163,50,13.32633451429211
163,51,13.249205211957001
163,52,12.798809593824359
163,53,12.67585680255636
163,54,12.491840599131182
163,55,13.02953508351572
163,56,12.18889600687716
163,57,13.295310289967194
163,58,12.886107954131019
163,59,13.377514726518681
163,60,13.11555917613769
163,61,13.285196506728216
163,62,13.487481344566728
163,64,12.912511015591946
163,65,12.322036802246101
163,66,12.611106017336363
163,67,12.592522775214498
163,68,13.171728015625249
163,69,12.529826274602652
163,70,12.441926555669928
163,71,12.621651200836459
163,72,13.095927866055312
163,73,12.463670026914821
163,88,12.345143767997603
163,89,13.4649770329654
133,43,12.043454656453022
133,44,12.054083258263642
133,45,12.503660852824957
133,46,12.892658093947967
133,47,12.340657019446764
133,48,12.887557539357465
133,49,11.806106148266037
133,50,12.434931695166933
133,51,11.829052726697494
136,18,12.247584592969375
136,19,11.728970059853724
136,20,12.984396888489655
136,21,12.497239068679907
136,24,13.232469020262709
136,25,13.65011225185471
136,26,12.811631518910161
136,27,12.047750247680389
136,28,12.310874321541123
136,29,12.538802043265326
136,30,13.160685761275577
136,31,13.11779341627648
136,32,13.16052320776777
136,33,13.510387542963016
136,34,12.964963346397653
136,35,13.61044083521856
136,36,13.121043486727464
136,37,13.09514945367365
136,38,12.0278845771657
136,39,12.726828899657537
136,40,12.831551059972881
136,41,12.846524433644218
235,123,13.12995348270884
235,124,13.559031186161164
235,125,12.555075252801771
235,129,12.977332969352764
79,27,11.54569797763009
79,31,12.736444601387428
79,91,12.81254896890496
214,129,12.961490759085038
217,84,12.43800234657544
217,122,12.70716667296002
190,66,12.319887186148522
190,78,13.187205953579342
190,105,12.444216181592468
190,106,13.347109843096055
190,107,13.307312447087833
16,109,12.729334983597736
16,122,12.897113839628846
19,98,12.854985666016724
19,99,13.13025861119673
19,100,13.091755857759983
19,101,11.807635759563924
19,102,11.377537520743859
19,103,12.097054988503823
199,73,13.178403591638435
199,74,12.856924390388139
199,75,12.855404936201051
199,76,12.622348585598258
199,125,12.445913203418352
199,126,12.992685484272513
199,129,13.062664969052092
37,89,12.90437726397843
226,110,13.171913663853772
226,111,13.657008694934861
226,117,12.97758818520753
226,129,13.481346873146416
229,96,12.802601454829052
229,97,12.531741383575879
229,98,12.925010815956147
19,125,11.769808037150163
22,116,12.667679400457626
22,125,12.750790294010724
40,58,12.416454132353328
40,59,12.214693551078371
151,71,13.179865424623305
151,72,13.322182485314054
151,73,12.609030287033782
223,129,13.229760155958758
226,96,12.6800322131647
202,129,12.40188547074439
205,82,12.956319420124824
178,81,12.66635667834458
82,56,13.363398419012924
70,37,11.749194551190536
46,87,13.409945470905134
70,55,11.968471041415954
28,129,12.886555304027144
70,90,13.237495138107565
31,83,12.69844115730367
31,95,12.298706033245434
109,85,13.098874614268816
109,86,13.215224360964465
109,87,13.362102585729986
58,63,12.854721930203594
10,121,13.438663347940361
13,127,11.942955691078577
13,128,12.256945329987486
73,55,12.992977160586191
76,55,12.239691609632365
187,58,12.514718186673216
217,129,12.821828156425301
220,90,13.210056851380317
220,102,12.561378124992993
220,104,13.170076854307782
220,129,13.498009036474306
52,86,11.80301002444649
55,40,13.231089907938104
55,69,12.851558939183366
55,70,13.480988975157764
55,71,13.1853004059796
181,81,11.976355614027506
193,97,12.37011473976172
193,98,13.095580776227537
193,99,12.844659644466816
196,72,12.973464145382287
31,121,12.598845690358246
31,122,11.836511329065333
31,129,13.061693715823925
34,71,13.18534486586752
34,72,12.898433872892998
61,129,12.014845314592725
64,57,12.142314154684584
64,82,13.019998081862354
208,129,13.225229407348937
67,90,12.81792473659906
94,33,12.510417226070805
94,47,12.243338021419003
94,49,12.401646044477678
97,21,13.255924179678248
229,129,12.669686861816297
232,104,12.9294525948345
232,105,12.842317798685599
232,106,13.35716888022515
232,107,12.56535589490664
232,108,11.962581812461734
232,111,13.249187895615178
232,123,12.829724420592118
232,129,12.992874484809652
205,129,12.028218070184213
58,87,13.37281964324916
208,106,12.789871575643522
208,107,13.230622109319318
